Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2009,MAHARASHTRA,Ahmednagar,4,GANDHI DILIPKUMAR MANSUKHLAL,BJP,9,10th Pass,59,"Rs 1,30,53,391 ~ 1 Crore+","Rs 9,55,351 ~ 9 Lacs+",Yes
2009,MAHARASHTRA,Ahmednagar,1,AVINASH MALHARRAO GHODAKE,IND,0,10th Pass,40,"Rs 21,950 ~ 21 Thou+",Rs 0 ~,No
2009,MAHARASHTRA,Ahmednagar,2,GADAKH TUKARAM GANGADHAR,BSP,2,Graduate,55,"Rs 3,49,51,273 ~ 3 Crore+","Rs 47,26,208 ~ 47 Lacs+",No
2009,MAHARASHTRA,Ahmednagar,3,GAIKWAD BALASAHEB RAMCHANDRA,IND,0,8th Pass,35,Not Available,Not Available,No
2009,MAHARASHTRA,Ahmednagar,5,HAKE BHANUDAS KISAN,RSPS,0,Graduate Professional,55,"Rs 6,58,527 ~ 6 Lacs+",Rs 0 ~,No
2009,MAHARASHTRA,Ahmednagar,6,HOLE BHANUDAS NAMDEO,BBM,0,Post Graduate,48,Not Available,Not Available,No
2009,MAHARASHTRA,Ahmednagar,7,KARBHARI WAMAN SHIRSAT ALIAS K.V. SHIRSAT,CPI,0,Post Graduate,65,"Rs 20,63,300 ~ 20 Lacs+",Rs 0 ~,No
2009,MAHARASHTRA,Ahmednagar,8,KARDILE SHIVAJI BHANUDAS,NCP,2,10th Pass,50,"Rs 2,18,05,642 ~ 2 Crore+","Rs 13,15,010 ~ 13 Lacs+",No
2009,MAHARASHTRA,Ahmednagar,9,KAZI SAJID MUJIR,RPIE,0,5th Pass,41,Not Available,Not Available,No
2009,MAHARASHTRA,Ahmednagar,10,KHAIRE ARJUN DEORAO,IND,0,8th Pass,39,"Rs 1,95,650 ~ 1 Lacs+",Rs 0 ~,No
2009,MAHARASHTRA,Ahmednagar,11,RAJIV APPASAHEB RAJALE,IND,1,Graduate,39,"Rs 61,75,261 ~ 61 Lacs+","Rs 20,24,409 ~ 20 Lacs+",No
2009,MAHARASHTRA,Ahmednagar,12,RAUT EKNATH BABASAHEB,IND,0,Literate,56,Not Available,Not Available,No
