Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2024,JHARKHAND,RAJMAHAL,13,Vijay Kumar Hansdak,JMM,0,10th Pass,41,"Rs 6,20,11,168 ~ 6 Crore+","Rs 1,69,81,136 ~ 1 Crore+",Yes
2024,JHARKHAND,RAJMAHAL,1,Ajit Marandi,Rashtriya Jansambhavna Party,1,Graduate,52,"Rs 50,900 ~ 50 Thou+",Rs 0 ~,No
2024,JHARKHAND,RAJMAHAL,2,Dipa Tudu,IND,0,Graduate,28,"Rs 10,11,000 ~ 10 Lacs+",Rs 0 ~,No
2024,JHARKHAND,RAJMAHAL,3,Gopin Soren,CPI(M),0,Graduate,59,Not Available,Not Available,No
2024,JHARKHAND,RAJMAHAL,4,Khalifa Kisku,Peoples Party of India (Democratic),0,10th Pass,74,"Rs 6,90,000 ~ 6 Lacs+","Rs 4,00,000 ~ 4 Lacs+",No
2024,JHARKHAND,RAJMAHAL,5,Lili Hansda,Samata Party,0,Post Graduate,44,"Rs 5,73,037 ~ 5 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No
2024,JHARKHAND,RAJMAHAL,6,Lobin Hembram,IND,2,10th Pass,73,Not Available,Not Available,No
2024,JHARKHAND,RAJMAHAL,7,Mahesh Pahariya,IND,0,8th Pass,53,"Rs 37,14,520 ~ 37 Lacs+",Rs 0 ~,No
2024,JHARKHAND,RAJMAHAL,8,Mariyam Marandi,BSP,0,10th Pass,31,"Rs 12,34,631 ~ 12 Lacs+",Rs 0 ~,No
2024,JHARKHAND,RAJMAHAL,9,Munshi Kisku,Navyug Pragatisheel Morcha,0,Literate,51,Not Available,Not Available,No
2024,JHARKHAND,RAJMAHAL,10,Paul Soren,All India Majlis-E-Ittehadul Muslimeen,0,Graduate,35,"Rs 38,50,691 ~ 38 Lacs+","Rs 1,05,319 ~ 1 Lacs+",No
2024,JHARKHAND,RAJMAHAL,11,Sebastion Hembrom,IND,0,Others,62,"Rs 1,64,53,613 ~ 1 Crore+",Rs 0 ~,No
2024,JHARKHAND,RAJMAHAL,12,Tala Marandi,BJP,0,Graduate,60,Not Available,Not Available,No
2024,JHARKHAND,RAJMAHAL,14,Vinod Kumar Mandal,Lokhit Adhikar Party,0,Post Graduate,44,"Rs 17,20,000 ~ 17 Lacs+",Rs 0 ~,No
