Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,MADHYA PRADESH,UJJAIN,6,Chintamani Malviya,BJP,0,Doctorate,44,Not Available,Not Available,Yes
2014,MADHYA PRADESH,UJJAIN,1,Aneeta Hindoliya,AAP,0,Post Graduate,39,"Rs 57,60,417 ~ 57 Lacs+","Rs 15,64,210 ~ 15 Lacs+",No
2014,MADHYA PRADESH,UJJAIN,2,Anil Pale,Bahujan Sangharshh Dal,0,Graduate Professional,28,"Rs 5,07,000 ~ 5 Lacs+","Rs 2,50,000 ~ 2 Lacs+",No
2014,MADHYA PRADESH,UJJAIN,3,Ashok,IND,0,12th Pass,55,Not Available,Not Available,No
2014,MADHYA PRADESH,UJJAIN,4,Bhanwarlal,Jai Maha Bharath Party,0,10th Pass,62,"Rs 32,904 ~ 32 Thou+",Rs 0 ~,No
2014,MADHYA PRADESH,UJJAIN,5,Brajmohan Malviya,Prajatantrik Samadhan Party,0,Graduate Professional,26,"Rs 8,82,436 ~ 8 Lacs+","Rs 1,20,000 ~ 1 Lacs+",No
2014,MADHYA PRADESH,UJJAIN,7,Lalchand,IND,0,12th Pass,59,"Rs 59,15,000 ~ 59 Lacs+",Rs 0 ~,No
2014,MADHYA PRADESH,UJJAIN,8,Nandlal Chauhan,Bahujan Mukti Party,0,12th Pass,68,"Rs 88,29,056 ~ 88 Lacs+",Rs 0 ~,No
2014,MADHYA PRADESH,UJJAIN,9,Premchand Guddu,INC,3,10th Pass,46,Not Available,Not Available,No
2014,MADHYA PRADESH,UJJAIN,10,Radheshayam Panavar,AIFB,0,10th Pass,52,"Rs 50,65,700 ~ 50 Lacs+",Rs 0 ~,No
2014,MADHYA PRADESH,UJJAIN,11,Ramprasad Jatwa,BSP,0,Graduate,33,"Rs 2,00,900 ~ 2 Lacs+",Rs 0 ~,No
2014,MADHYA PRADESH,UJJAIN,12,Surendra Mehar,IND,2,10th Pass,31,Not Available,Not Available,No
