Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,MAHARASHTRA,BHIWANDI,6,Kapil Moreshwar Patil,BJP,0,Graduate,53,Not Available,Not Available,Yes
2014,MAHARASHTRA,BHIWANDI,1,Ad. Dr. Kolekar Anita Balasaheb,Prabuddha Republican Party,0,Doctorate,62,"Rs 4,50,000 ~ 4 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,BHIWANDI,2,Ansari Jahid Mukhtar,Bahujan Mukti Party,1,12th Pass,37,"Rs 38,44,989 ~ 38 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,BHIWANDI,3,Ansari Jalaluddin Moinuddin,AAP,0,Others,48,Not Available,Not Available,No
2014,MAHARASHTRA,BHIWANDI,4,Ansari Mumtaz Abdul Satar,BSP,0,8th Pass,39,"Rs 2,55,000 ~ 2 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,BHIWANDI,5,Harishchandra Dattu Patil,IND,0,Graduate,55,"Rs 48,51,734 ~ 48 Lacs+","Rs 9,75,000 ~ 9 Lacs+",No
2014,MAHARASHTRA,BHIWANDI,7,Navid Hasan Momin,IND,1,Graduate,36,"Rs 50,01,57,500 ~ 50 Crore+",Rs 0 ~,No
2014,MAHARASHTRA,BHIWANDI,8,Patil Madhukar Vitthal,CPI,0,5th Pass,61,"Rs 38,97,131 ~ 38 Lacs+","Rs 70,000 ~ 70 Thou+",No
2014,MAHARASHTRA,BHIWANDI,9,Patil Vishwanath Ramchandra,INC,2,10th Pass,58,Not Available,Not Available,No
2014,MAHARASHTRA,BHIWANDI,10,Shah Abrar Ahmed Nazeer Ahmed,Peace Party,0,Graduate Professional,30,"Rs 1,97,500 ~ 1 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,BHIWANDI,11,Suresh Gopinath Mhatre,MNS,2,12th Pass,44,"Rs 2,66,19,897 ~ 2 Crore+","Rs 12,83,975 ~ 12 Lacs+",No
2014,MAHARASHTRA,BHIWANDI,12,Suresh Kaluram Jadhav,IND,0,8th Pass,48,Not Available,Not Available,No
2014,MAHARASHTRA,BHIWANDI,13,Yogesh Motiram Kathore,Bharipa Bahujan Mahasangha,0,8th Pass,26,"Rs 14,40,000 ~ 14 Lacs+","Rs 1,10,000 ~ 1 Lacs+",No
