sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Narendra Kr. Pradhan,ARITHANG,SDF,0,Graduate,26931466,14133925,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7590,main_election
2,Sonam Gyatso Bhutia,BARFUNG(BL),SDF,0,10th Pass,4161052,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7492,main_election
3,Puran Kr. Gurung,CHUJACHEN,SDF,0,Graduate,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7553,main_election
4,Tenzi Sherpa,DARAMDIN(BL),SDF,0,Graduate,4823126,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7477,main_election
5,Sonam Gyatso Lepcha,DJONGU(BL),SDF,0,12th Pass,32704372,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7608,main_election
6,Dorjee Namgyal Bhutia,GANGTOK(BL),SDF,0,10th Pass,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7594,main_election
7,L. M. Lepcha,GNATHANGMACHONG(BL),SDF,0,Graduate,11238284,1009400,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7559,main_election
8,Man Bdr. Dahal,GYALSING-BERNYAK,SDF,0,Graduate,6585926,524000,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7466,main_election
9,Thenlay Tshering Bhutia,KABI LUNGCHUK(BL),SDF,0,Graduate,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7605,main_election
10,Am Prasad Sharma,KHAMDONG-SINGTAM,SDF,0,Graduate,1636688,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7534,main_election
11,Tshering Wangdi Lepcha,LACHEN MANGAN(BL),SDF,0,8th Pass,33099654,1401728,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7611,main_election
12,Chandra Maya Subba,MANEYBUNG-DENTAM,SDF,0,10th Pass,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7459,main_election
13,Menlom Lepcha,MARTAM-RUMTEK(BL),SDF,0,10th Pass,9717430,2484034,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7576,main_election
14,Tulshi Devi Rai,MELLI,SDF,0,10th Pass,1393786,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7510,main_election
15,Bek Bdr. Rai,NAMCHEYBUNG,SDF,0,12th Pass,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7566,main_election
16,Pawan Chamling,NAMCHI-SINGHITHANG,SDF,0,Doctorate,33318262,10991071,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7502,main_election
17,Tilu Gurung,NAMTHANG-RATEYPANI,SDF,0,8th Pass,4993127,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7515,main_election
18,Pawan Chamling,POKLOK-KAMRANG,SDF,0,Doctorate,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7495,main_election
19,Chandra Bdr. Karki,RANGANG-YANGANG,SDF,0,8th Pass,23241352,1921350,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7526,main_election
20,Bhim Prasad Dhungel,RHENOCK,SDF,0,Graduate,4990531,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7544,main_election
21,Dawa Norbu Takarpa,RINCHENPONG(BL),SDF,0,Graduate,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7471,main_election
22,Madan Cintury,SALGHARI-ZOOM(SC),SDF,0,Literate,1972901,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7486,main_election
23,Phetook Tsh. Bhutia,SANGHA,SDF,0,10th Pass,13604926,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7613,main_election
24,Karma Tempo Namgyal Gyaltsen,SHYARI(BL),SDF,1,Graduate Professional,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7572,main_election
25,Ran Bahadur Subba,SOREONG-CHAKUNG,SDF,0,Graduate,15234465,910074,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7482,main_election
26,Bedu Singh Panth,TIMI-NAMPHING,SDF,0,12th Pass,23404127,586850,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7520,main_election
27,Ugen T. Gyatso Bhutia,TUMEN-LINGI(BL),SDF,0,12th Pass,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7530,main_election
28,Prem Singh Tamang,UPPER BURTUK,SDF,0,Graduate,6546369,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7601,main_election
29,Dil Bahadur Thapa,UPPER TADONG,SDF,0,12th Pass,17140409,0,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7583,main_election
30,Neeru Sewa,WEST-PENDAM(SC),SDF,0,Graduate Professional,,,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7540,main_election
31,Prem Lall Subba,YANGTHANG,SDF,0,8th Pass,1842127,67331,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7455,main_election
32,Dawcho Lepcha,YOKSAM-TASHIDING(BL),SDF,0,12th Pass,4800822,194692,https://www.myneta.info/sikkim2009/candidate.php?candidate_id=7450,main_election
