sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Arun Kumar Upreti,ARITHANG,Sikkim Krantikari Morcha,0,12th Pass,260604149,0,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=17,main_election
2,Rikshal Dorjee Bhutia,BARFUNG (BL),Sikkim Krantikari Morcha,0,Graduate,55635488,895252,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=19,main_election
3,Puran Kr. Gurung,CHUJACHEN,Sikkim Krantikari Morcha,0,12th Pass,,,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=26,main_election
4,Mingma Norbu Sherpa,DARAMDIN (BL),Sikkim Krantikari Morcha,0,Graduate,60149903,0,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=28,main_election
5,Pintso Namgyal Lepcha,DJONGU (BL),Sikkim Krantikari Morcha,0,Graduate,75448284,5081382,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=32,main_election
6,Delay Namgyal Barfungpa,GANGTOK (BL),Sikkim Krantikari Morcha,0,8th Pass,,,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=36,main_election
7,Pamin Lepcha,GNATHANG-MACHONG (BL),Sikkim Krantikari Morcha,0,Post Graduate,439890827,2000000,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=41,main_election
8,Lok Nath Sharma,GYALSHING-BARNYAK,Sikkim Krantikari Morcha,0,12th Pass,77946544,15988190,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=45,main_election
9,Thenlay Tshering Bhutia,KABI LUNGCHUK (BL),Sikkim Krantikari Morcha,0,10th Pass,,,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=47,main_election
10,Nar Bahadur Dahal,KHAMDONG-SINGTAM,Sikkim Krantikari Morcha,0,Graduate,741091903,190150431,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=51,main_election
11,Samdup Lepcha,LACHEN MANGAN (BL),Sikkim Krantikari Morcha,0,10th Pass,659735237,0,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=53,main_election
12,Sudesh Kumar Subba,MANEYBONG-DENTAM,Sikkim Krantikari Morcha,0,Graduate,,,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=57,main_election
13,Sonam Tsh. Venchungpa,MARTAM-RUMTEK (BL),Sikkim Krantikari Morcha,0,Post Graduate,194892056,0,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=61,main_election
14,Nar Bahadur Pradhan,MELLI,Sikkim Krantikari Morcha,0,10th Pass,86660333,4430431,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=64,main_election
15,Raju Basnet,NAMCHEYBUNG,Sikkim Krantikari Morcha,0,Post Graduate,,,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=69,main_election
16,Krishna Kumari Rai,NAMCHI-SINGHITHANG,Sikkim Krantikari Morcha,0,Graduate,42375680,1500000,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=72,main_election
17,Sanjeet Kharel,NAMTHANG-RATEYPANI,Sikkim Krantikari Morcha,0,Graduate,329776708,0,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=76,main_election
18,Bhoj Raj Rai,POKLOK-KAMRANG,Sikkim Krantikari Morcha,0,12th Pass,,,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=79,main_election
19,Raj Kumari Thapa,RANGANG-YANGANG,Sikkim Krantikari Morcha,0,Graduate,6730050,310299,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=84,main_election
20,P S Tamang,RHENOCK,Sikkim Krantikari Morcha,1,Graduate,66921255,1500000,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=88,main_election
21,Erung Tenzing Lepcha,RINCHENPONG (BL),Sikkim Krantikari Morcha,0,Graduate,,,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=95,main_election
22,Madan Cintury,SALGHARI-ZOOM (SC),Sikkim Krantikari Morcha,0,Literate,12968600,0,https://www.myneta.info/Sikkim2024/candidate.php?candidate_id=98,main_election
