sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Thounaojam Shyamkumar,ANDRO,AITC,0,10th Pass,16536679,1422867,https://www.myneta.info/manipur2012/candidate.php?candidate_id=240,main_election
2,Kh Govindas,BISHNUPUR,INC,0,Graduate,24932798,929186,https://www.myneta.info/manipur2012/candidate.php?candidate_id=71,main_election
3,St.nunghlung Victor,CHANDEL(ST),NPF,0,Not Given,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=208,main_election
4,M.k. Peshrow,CHINGAI(ST),INC,0,Graduate Professional,7322307,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=117,main_election
5,Phungzathang Tonsing,CHURACHANDPUR(ST),INC,0,Graduate,20824499,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=136,main_election
6,N. Biren,HEINGANG,INC,0,Graduate,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=6,main_election
7,Moirangthem Okendro,HEIROK,INC,0,Post Graduate,16424800,1024200,https://www.myneta.info/manipur2012/candidate.php?candidate_id=89,main_election
8,T. Manga Vaiphei,HENGLEP(ST),INC,0,Graduate Professional,18884003,1000000,https://www.myneta.info/manipur2012/candidate.php?candidate_id=134,main_election
9,Maibam Kunjo,HIYANGLAM,AITC,0,12th Pass,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=223,main_election
10,Thoudam Debendra,JIRIBAM,INC,0,Graduate Professional,1900000,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=29,main_election
11,Y. Surachandra,KAKCHING,INC,0,Post Graduate,2990609,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=99,main_election
12,Nemcha Kipgen,KANGPOKPI,MSCP,0,Others,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=261,main_election
13,Dr. V. Alexender Pou,KARONG(ST),NPF,0,Doctorate,245000,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=267,main_election
14,Karam Tharamjit Singh,KEIRAO,MSCP,0,Post Graduate,245577,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=182,main_election
15,L. Ibomcha,KEISHAMTHONG,NCP,0,Graduate Professional,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=39,main_election
16,O. Landhoni,KHANGABOK,INC,0,Graduate,11890294,644480,https://www.myneta.info/manipur2012/candidate.php?candidate_id=93,main_election
17,Thokchom Lokeshwar Singh,KHUNDRAKPAM,INC,0,Post Graduate,5007112,816850,https://www.myneta.info/manipur2012/candidate.php?candidate_id=3,main_election
18,Dr. Ng. Bijoy Singh,KHURAI,INC,0,Doctorate,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=10,main_election
19,Khonthoujham Sarat Singh,KONTHOUJAM,AITC,0,Not Given,490000,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=224,main_election
20,Md. Amin Shah,KSHETRIGAO,INC,0,12th Pass,792131,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=15,main_election
21,S. Bira Singh,KUMBI,INC,0,Graduate,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=80,main_election
22,Ksh. Biren Singh,LAMLAI,INC,0,10th Pass,52222431,7565850,https://www.myneta.info/manipur2012/candidate.php?candidate_id=11,main_election
23,W. Brajabidhu,LAMSANG,INC,0,Graduate,1380000,700000,https://www.myneta.info/manipur2012/candidate.php?candidate_id=46,main_election
24,Karam Shyam,LANGTHABAL,LJP,0,Graduate Professional,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=225,main_election
25,Md. Abdul Nasir,LILONG,INC,0,Post Graduate,810000,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=84,main_election
26,Dikho,MAO(ST),NPF,0,Graduate,22338650,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=268,main_election
27,Dr. Kh. Ratankumar,MAYANG IMPHAL,INC,0,Doctorate,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=65,main_election
28,M. Prithviraj Singh,MOIRANG,INC,0,Post Graduate,1287443,1633700,https://www.myneta.info/manipur2012/candidate.php?candidate_id=73,main_election
29,N. Loken,NAMBOL,INC,0,Graduate,15715551,683650,https://www.myneta.info/manipur2012/candidate.php?candidate_id=66,main_election
30,R.k. Anand,NOURIYA PAKHANGLAKPA,INC,0,Graduate Professional,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=60,main_election
31,Gaikhangam,NUNGBA(ST),INC,0,12th Pass,7972630,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=127,main_election
32,Dr. Irengbam Ibohalbi Singh,OINAM,AITC,0,Post Graduate,5918933,0,https://www.myneta.info/manipur2012/candidate.php?candidate_id=233,main_election
33,Akoijam. Mirabai Devi,PATSOI,INC,0,Graduate Professional,,,https://www.myneta.info/manipur2012/candidate.php?candidate_id=54,main_election
