sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Gabriel Denwang Wangsu,KANUBARI (ST) : BYE- ELECTION ON 15-10-2014,INC,0,Post Graduate,13676365,389471,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=178,bye_election
2,Kardo Nyigyor,LIKABALI : BYE- ELECTION ON 21-12-2017,BJP,0,10th Pass,73706000,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=193,bye_election
3,Biyuram Wahge,PAKKE-KESSANG : BYE ELECTION ON 21-12-2017,BJP,0,10th Pass,,,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=191,bye_election
