sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Lombo Tayeng,MEBO,INC,0,Graduate,171274566,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=89,main_election
2,Jarkar Gamlin,ALONG EAST,INC,1,10th Pass,41509209,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=76,main_election
3,Tumke Bagra,ALONG WEST,BJP,0,Graduate Professional,,,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=74,main_election
4,Rajesh Tacho,ANINI,INC,0,10th Pass,29156000,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=17,main_election
5,Kumar Waii,BAMENG,INC,0,10th Pass,195621809,14757892,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=163,main_election
6,Gojen Gadi,BASAR,INC,0,Illiterate,,,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=13,main_election
7,Japu Deru,BOMDILA,BJP,0,5th Pass,40481062,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=9,main_election
8,Wanglin Lowangdong,BORDURIA- BOGAPANI,INC,0,Graduate,56354467,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=115,main_election
9,Tesam Pongte,CHANGLANG NORTH,BJP,0,Graduate,,,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=20,main_election
10,Phosum Khimhum,CHANGLANG SOUTH,INC,0,12th Pass,39172098,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=106,main_election
11,Karya Bagang,CHAYANGTAJO,INC,0,8th Pass,145013407,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=126,main_election
12,Smt Gum Tayeng,DAMBUK,INC,0,12th Pass,,,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=25,main_election
13,Dikto Yekar,DAPORIJO,INC,0,10th Pass,6991500,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=64,main_election
14,Phurpa Tsering,DIRANG,INC,0,12th Pass,54036205,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=2,main_election
15,Paknga Bage,DUMPORIJO,IND,0,Graduate,,,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=29,main_election
16,Kalikho Pul,HAYULIANG,INC,0,Graduate,46744449,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=135,main_election
17,Dasanglu Pul,HAYULIANG (ST) : BYE ELECTION ON 19-11-2016,BJP,0,12th Pass,28590366,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=187,main_election
18,Techi Kaso,ITANAGAR,INC,0,Illiterate,,,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=30,main_election
19,Tenzing Norbu Thongdok,KALAKTANG,INC,0,Graduate Professional,54147379,0,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=4,main_election
20,Newlai Tingkhatra,KANUBARI,INC,0,Graduate,41554288,2500000,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=142,main_election
21,Wanglam Sawin,KHONSA EAST,PPA,0,12th Pass,,,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=15,main_election
