Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2004,JHARKHAND,Khunti,11,SUSHILA KERKETTA,INC,0,Post Graduate,60,"Rs 33,28,161 ~ 33 Lacs+",Rs 0 ~,Yes
2004,JHARKHAND,Khunti,1,AJIT KIRO,BSP,2,12th Pass,30,Nil,Rs 0 ~,No
2004,JHARKHAND,Khunti,2,DEVI DAYAL MUNDA,LJNSP,1,Graduate Professional,31,"Rs 37,500 ~ 37 Thou+",Rs 0 ~,No
2004,JHARKHAND,Khunti,3,DR. RAM DAYAL MUNDA,JD(U),0,Doctorate,64,Not Available,Not Available,No
2004,JHARKHAND,Khunti,4,KAILASH MUNDA,SP,0,Graduate,36,Nil,Rs 0 ~,No
2004,JHARKHAND,Khunti,5,KARIYA MUNDA,BJP,0,Post Graduate,64,"Rs 18,06,733 ~ 18 Lacs+",Rs 0 ~,No
2004,JHARKHAND,Khunti,6,KARTIK SINGH MUNDA,RSMD,0,Graduate,37,Not Available,Not Available,No
2004,JHARKHAND,Khunti,7,KHRIST ANAD TOPNO,IND,0,Post Graduate,65,"Rs 5,00,000 ~ 5 Lacs+",Rs 0 ~,No
2004,JHARKHAND,Khunti,8,MADAN LAL PAHAN,IND,0,10th Pass,46,"Rs 30,21,000 ~ 30 Lacs+","Rs 20,000 ~ 20 Thou+",No
2004,JHARKHAND,Khunti,9,NIRAL ENEM HORO,JKP,0,Graduate Professional,79,Not Available,Not Available,No
2004,JHARKHAND,Khunti,10,NITA SINHA,AD,1,Graduate,40,"Rs 93,000 ~ 93 Thou+",Rs 0 ~,No
