sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Stephanson Mukhim,AMLAREM (ST),IND,0,Graduate,7386083,879611,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=199,main_election
2,Dr. Mukul Sangma,AMPATI (ST),INC,0,Graduate Professional,145077833,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=277,main_election
3,Samuel M. Sangma,BAGHMARA (ST),IND,0,12th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=85,main_election
4,Brigady Marak,BAJENGDOBA (ST),IND,0,12th Pass,4602608,838745,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=241,main_election
5,Clifford Marak,CHOKPOT (ST),GNC,0,10th Pass,4212323,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=353,main_election
6,James Pangsang Kongkal Sangma,DADENGGRE (ST),NPP,0,Graduate,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=263,main_election
7,Kenethson R Sangma,DALU (ST),INC,0,10th Pass,1767146,30000,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=160,main_election
8,Mazel Ampareen Lyngdoh,EAST SHILLONG (ST),INC,0,Doctorate,2186221,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=3,main_election
9,Saleng A. Sangma,GAMBEGRE (ST),IND,0,Post Graduate,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=76,main_election
10,Lamboklang Mylliem,JIRANG (ST),NESDP,0,10th Pass,130116844,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=173,main_election
11,Roytre Christopher Laloo,JOWAI (ST),INC,0,Doctorate,12618255,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=29,main_election
12,Cherak W. Momin,KHARKUTTA (ST),INC,0,12th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=128,main_election
13,Justine Dkhar,KHLIEHRIAT (ST),IND,0,Graduate,10262889,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=25,main_election
14,Dikkanchi D. Shira,MAHENDRAGANJ (ST),INC,0,Graduate,145077833,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=282,main_election
15,Metbah Lyngdoh,MAIRANG (ST),UDP,0,10th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=228,main_election
16,Julias Kitbok Dorphang,MAWHATI (ST),IND,0,10th Pass,3295000,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=202,main_election
17,Remington Pyngrope,MAWKYNREW (ST),UDP,0,12th Pass,23388595,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=117,main_election
18,Rowell Lyngdoh,MAWKYRWAT (ST),INC,0,Graduate,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=126,main_election
19,Embhahlang Syiemlieh,MAWLAI (ST),UDP,0,Graduate,986948,155353,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=209,main_election
20,Kennedy Cornelius Khyriem,MAWPHLANG (ST),INC,0,12th Pass,8943427,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=110,main_election
21,David A. Nongrum,MAWRYNGKNENG (ST),IND,0,12th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=17,main_election
22,Witting Mawsor,MAWSHYNRUT (ST),HSPDP,0,Post Graduate,7219823,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=56,main_election
23,Pynshngainlang Syiem,MAWSYNRAM (ST),INC,0,Graduate,11111846,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=178,main_election
24,Brolding Nongsiej,MAWTHADRAISHAN (ST),UDP,0,10th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=119,main_election
25,Marthon Sangma,MENDIPATHAR (ST),NCP,0,Graduate,7620177,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=235,main_election
26,Robinus Syngkon,MOWKAIAW (ST),IND,0,Graduate,22122368,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=189,main_election
27,Ronnie V. Lyngdoh,MYLLIEM (ST),INC,0,12th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=105,main_election
28,Sniawbhalang Dhar,NARTIANG (ST),INC,0,12th Pass,29683278,12936611,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=88,main_election
29,Ardent Miller Basaiawmoit,NONGKREM (ST),HSPDP,0,Graduate,8972153,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=108,main_election
30,Dr. D.D.Lapang,NONGPOH (ST),INC,0,Graduate,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=94,main_election
31,Hopingstone Lyngdoh,NONGSTOIN (ST),HSPDP,0,12th Pass,2569125,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=50,main_election
32,Jemino Mawthoh,NONGTHYMMAI (ST),UDP,0,Doctorate,6239818,2263850,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=107,main_election
33,Roshan Warjri,NORTH SHILLONG (ST),INC,0,Graduate,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=101,main_election
34,Noverfield R. Marak,NORTH TURA (ST),INC,0,Graduate,5843400,550000,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=266,main_election
35,Abu Taher Mondal,PHULBARI,INC,0,Graduate Professional,8241947,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=254,main_election
36,Alexander Laloo Hek,PYNTHORUMKHRAH,INC,0,12th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=97,main_election
37,Prestone Tynsong,PYNURSLA (ST),INC,0,Graduate,42635826,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=113,main_election
38,Ashahel D Shira,RAJABALA,IND,0,10th Pass,51995182,296000,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=337,main_election
39,Limison D. Sangma,RAKSAMGRE (ST),INC,0,10th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=329,main_election
40,Comingone Ymbon,RALIANG (ST),INC,0,8th Pass,254812730,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=91,main_election
41,Phlastingwell Pangniang,RAMBRAI JYRNGAM (ST),HSPDP,0,Graduate,2300820,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=318,main_election
42,Zenith M Sangma,RANGSAKONA (ST),INC,0,Graduate,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=348,main_election
43,Martin. M. Danggo,RANIKOR (ST),INC,0,Graduate,7986928,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=58,main_election
44,Salseng C Marak,RESUBELPARA (ST),INC,0,Graduate,4561505,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=131,main_election
45,Rophul S. Marak,RONGARA SIJU (ST),IND,0,Graduate,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=352,main_election
46,Sengnam Marak,RONGJENG (ST),INC,0,Graduate,2741136,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=134,main_election
47,Winnerson D. Sangma,SALMANPARA (ST),INC,0,Post Graduate,6395835,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=285,main_election
48,Clement Marak,SELSELLA (ST),INC,0,10th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=340,main_election
49,Donkupar Roy,SHELLA (ST),UDP,0,Doctorate,28073013,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=42,main_election
50,H. Donkupar R. Lyngdoh,SOHIONG (ST),INC,0,Graduate,70453194,3016259,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=109,main_election
51,Titosstarwell Chyne,SOHRA (ST),UDP,0,Graduate,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=47,main_election
52,Nihim D. Shira,SONGSAK (ST),NPP,0,Graduate Professional,9917000,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=181,main_election
53,Sanbor Shullai,SOUTH SHILLONG,NCP,0,12th Pass,57623851,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=37,main_election
54,John Leslee K Sangma,SOUTH TURA (ST),IND,0,Post Graduate,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=345,main_election
55,Hopeful Bamon,SUTNGA SAIPUNG (ST),IND,0,Graduate Professional,11414471,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=190,main_election
56,Michael T. Sangma,TIKRIKILLA (ST),IND,0,12th Pass,647342,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=146,main_election
57,Ngaitlang Dhar,UMROI (ST),INC,1,8th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=177,main_election
58,Celestine Lyngdoh,UMSNING (ST),INC,0,Post Graduate,14710000,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=174,main_election
59,Paul Lyngdoh,WEST SHILLONG,UDP,0,Post Graduate,16890609,0,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=214,main_election
60,Deborah C. Marak,WILLIAM NAGAR (ST),INC,0,12th Pass,,,https://www.myneta.info/meghalaya2013/candidate.php?candidate_id=139,main_election
