Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,MAHARASHTRA,DHULE,4,Bhamare Subhash Ramrao,BJP,0,Post Graduate,61,"Rs 12,58,33,320 ~ 12 Crore+","Rs 6,60,757 ~ 6 Lacs+",Yes
2014,MAHARASHTRA,DHULE,1,A.hamid Sh. Habib,IND,3,8th Pass,48,"Rs 63,500 ~ 63 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,DHULE,2,Amrishbhai Rasiklal Patel,INC,21,8th Pass,62,"Rs 50,41,97,656 ~ 50 Crore+","Rs 14,29,34,079 ~ 14 Crore+",No
2014,MAHARASHTRA,DHULE,3,Ansari Nihal Ah Md Harun,AAP,0,10th Pass,57,Not Available,Not Available,No
2014,MAHARASHTRA,DHULE,5,Deore Mahendra Trambak,IND,0,Graduate,37,"Rs 19,40,029 ~ 19 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,DHULE,6,Dr Bhupesh Prakash Patil,IND,0,Graduate Professional,30,Not Available,Not Available,No
2014,MAHARASHTRA,DHULE,7,Eshi Yogesh Yashwant,BSP,0,10th Pass,33,"Rs 13,39,900 ~ 13 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,DHULE,8,Gazi Atejad,IND,0,10th Pass,63,"Rs 33,000 ~ 33 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,DHULE,9,Jafar Bapuji Pathan,IND,0,Literate,65,Not Available,Not Available,No
2014,MAHARASHTRA,DHULE,10,Jagdane Ramesh Soma,Maharashtra Parivartan Sena (T),0,Literate,54,"Rs 1,50,000 ~ 1 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,DHULE,11,Mahemood Bhaijaan,Awami Vikas Party,0,Graduate Professional,32,"Rs 9,64,000 ~ 9 Lacs+","Rs 2,35,000 ~ 2 Lacs+",No
2014,MAHARASHTRA,DHULE,12,Mo. Ismile Jumman,IND,1,5th Pass,53,Not Available,Not Available,No
2014,MAHARASHTRA,DHULE,13,Nihal Ah A Reheman,SP,0,10th Pass,55,"Rs 2,86,05,000 ~ 2 Crore+",Rs 0 ~,No
2014,MAHARASHTRA,DHULE,14,Pinjari Jainuddin Husain,IND,0,10th Pass,32,"Rs 10,92,000 ~ 10 Lacs+","Rs 2,25,000 ~ 2 Lacs+",No
2014,MAHARASHTRA,DHULE,15,Ramesh Ragho More,IND,0,10th Pass,54,Not Available,Not Available,No
2014,MAHARASHTRA,DHULE,16,Sambhaji Devidas Patil,Bahujan Mukti Party,0,8th Pass,47,"Rs 9,32,080 ~ 9 Lacs+",Rs 0 ~,No
2014,MAHARASHTRA,DHULE,17,Sayyad Mo. Kayam,IND,0,8th Pass,70,"Rs 66,000 ~ 66 Thou+",Rs 0 ~,No
2014,MAHARASHTRA,DHULE,18,Sayyad Salim Sayyad Alim,IND,0,12th Pass,44,Not Available,Not Available,No
2014,MAHARASHTRA,DHULE,19,Shaikh Mukhatar Ah. Mo. Qasim,Welfare Party Of India,0,Graduate Professional,41,"Rs 37,18,797 ~ 37 Lacs+",Rs 0 ~,No
