Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2019,UTTAR PRADESH,FATEHPUR_SIKRI,9,Rajkumar Chahar,BJP,3,Graduate,52,Not Available,Not Available,Yes
2019,UTTAR PRADESH,FATEHPUR_SIKRI,1,Anil Kumar Kushwaha,IND,0,Graduate,37,"Rs 46,93,000 ~ 46 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,2,Arti Sharma,IND,0,12th Pass,36,"Rs 8,03,000 ~ 8 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,3,Manisha Singh,Pragatishil Samajwadi Party (Lohia),0,12th Pass,44,Not Available,Not Available,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,4,Naresh Kumar,IND,0,Not Given,38,"Rs 30,000 ~ 30 Thou+",Rs 0 ~,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,5,Nawab Gul Chaman Sherwani,VANCHITSAMAJ INSAAF PARTY,1,8th Pass,36,"Rs 37,255 ~ 37 Thou+",Rs 0 ~,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,6,Pastar Thomsan Massy,IND,0,8th Pass,43,Not Available,Not Available,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,7,Purushottam Das (Fauzi Bhai),IND,0,Graduate,59,"Rs 39,51,427 ~ 39 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,8,Raj Babbar,INC,4,Graduate,68,"Rs 18,28,61,705 ~ 18 Crore+","Rs 1,22,94,927 ~ 1 Crore+",No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,10,Ram Bahori,IND,0,5th Pass,49,"Rs 53,87,104 ~ 53 Lacs+",Rs 0 ~,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,11,Sadab Noor,Adarsh Samaj Party,0,Not Given,32,"Rs 20,000 ~ 20 Thou+",Rs 0 ~,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,12,Sarvesh Kumar,Bharatiya Majdoor Janta Party,0,Graduate Professional,29,Not Available,Not Available,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,13,Satendar,Aam Janta Party (India),0,Post Graduate,28,"Rs 69,000 ~ 69 Thou+",Rs 0 ~,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,14,Shreebhagwan Sharma,BSP,6,10th Pass,44,"Rs 1,37,18,806 ~ 1 Crore+",Rs 0 ~,No
2019,UTTAR PRADESH,FATEHPUR_SIKRI,15,Vijay Singh Baghel,Rashtriya Shoshit Samaj Party,0,12th Pass,67,Not Available,Not Available,No
