Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2019,BIHAR,JAHANABAD,4,Chandeshwar Prasad,JD(U),3,10th Pass,68,"Rs 13,92,71,693 ~ 13 Crore+",Rs 0 ~,Yes,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13084
2019,BIHAR,JAHANABAD,1,Arbind Kumar,Rajnaitik Vikalp Party,1,Doctorate,68,"Rs 91,20,02,858 ~ 91 Crore+","Rs 12,92,562 ~ 12 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13085
2019,BIHAR,JAHANABAD,2,Arun Kumar,Rashtriya Samta Party (Secular),3,Doctorate,60,"Rs 6,94,73,960 ~ 6 Crore+","Rs 11,15,692 ~ 11 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12767
2019,BIHAR,JAHANABAD,3,Avinash Kumar,Bharatiya Bahujan Congress,0,Graduate,27,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13639
2019,BIHAR,JAHANABAD,5,Chandra Prakash,IND,0,Post Graduate,37,"Rs 1,25,02,946 ~ 1 Crore+","Rs 85,00,000 ~ 85 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13637
2019,BIHAR,JAHANABAD,6,Kunti Devi,CPI(ML)(L),5,Literate,54,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12768
2019,BIHAR,JAHANABAD,7,Mira Kumari Yadav,Shoshit Samaj Dal,0,Graduate,41,"Rs 61,482 ~ 61 Thou+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13641
2019,BIHAR,JAHANABAD,8,Nityanand Singh,BSP,3,12th Pass,38,"Rs 3,69,29,975 ~ 3 Crore+","Rs 6,98,096 ~ 6 Lacs+",No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13636
2019,BIHAR,JAHANABAD,9,Rajendra Paswan,Lok Jan Vikas Morcha,0,Literate,67,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13640
2019,BIHAR,JAHANABAD,10,Ramjee Kewat,Rashtriya mahan Gantantra Party,0,12th Pass,56,"Rs 54,32,000 ~ 54 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13638
2019,BIHAR,JAHANABAD,11,Sunil Kumar,Peoples Party of India (Democratic),0,Graduate,38,"Rs 25,53,613 ~ 25 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13083
2019,BIHAR,JAHANABAD,12,Surendra Prasad Yadav,RJD,8,Post Graduate,60,Not Available,Not Available,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=12766
2019,BIHAR,JAHANABAD,13,Uma Shankar Verma,SUCI(C),0,Graduate,40,"Rs 40,56,240 ~ 40 Lacs+",Rs 0 ~,No,https://www.myneta.info/LokSabha2019/candidate.php?candidate_id=13082
