sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
1,Prabhu Nath Prasad,AGIAON (SC),JD(U),0,Graduate,6881763,145000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1530,main_election
2,Narendra Narayan Yadav,ALAMNAGAR,JD(U),0,Graduate,14775967,127213,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3025,main_election
3,Chandan Kumar,ALAULI (SC),RJD,0,12th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=196,main_election
4,Abdul Bari Siddiqui,ALINAGAR,RJD,1,12th Pass,16819485,990182,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2925,main_election
5,Janardan Manjhi,AMARPUR,JD(U),0,10th Pass,14704086,35167,https://www.myneta.info/bihar2015/candidate.php?candidate_id=213,main_election
6,Shatrudhan Tiwari,AMNOUR,BJP,0,8th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1149,main_election
7,Abdul Jalil Mastan,AMOUR,INC,0,12th Pass,5062500,90000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3542,main_election
8,Abidur Rahman,ARARIA,INC,0,10th Pass,41101911,102341,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3444,main_election
9,Mohamad Nawaz Alam,ARRAH,RJD,0,Doctorate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1423,main_election
10,Ravindra Singh,ARWAL,RJD,0,10th Pass,9346020,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=696,main_election
11,Jitendra Kumar,ASTHAWAN,JD(U),2,Doctorate,25475000,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1540,main_election
12,Kunti Devi,ATRI,RJD,2,Literate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=824,main_election
13,Anand Shankar Singh,AURANGABAD,INC,1,Post Graduate,12771000,700000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=776,main_election
14,Kapil Deo Kamat,BABUBARHI,JD(U),1,8th Pass,19534658,994446,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3258,main_election
15,Raghaw Sharan Pandey,BAGAHA,BJP,0,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2215,main_election
16,M.d. Tauseef Alam,BAHADURGANJ,INC,7,10th Pass,15819133,1199466,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3483,main_election
17,Bhola Yadav,BAHADURPUR,RJD,1,Post Graduate,21418495,155000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2869,main_election
18,Mithilesh Kumar Tiwari,BAIKUNTHPUR,BJP,2,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2396,main_election
19,Abdus Subhan,BAISI,RJD,1,12th Pass,9848154,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3557,main_election
20,Ranju Geeta,BAJPATTI,JD(U),1,Doctorate,19850590,4448500,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2552,main_election
21,Upendra Paswan,BAKHRI (SC),RJD,0,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=212,main_election
22,Ranvijay Singh,BAKHTIARPUR,BJP,7,12th Pass,17024842,2096465,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1377,main_election
23,Mahboob Alam,BALRAMPUR,CPI(ML)(L),13,12th Pass,2296093,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3131,main_election
24,Kedar Nath Singh,BANIAPUR,RJD,4,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1314,main_election
25,Ram Narayan Mandal,BANKA,BJP,1,Literate,9070405,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=45,main_election
26,Nitin Navin,BANKIPUR,BJP,0,12th Pass,14492796,1086440,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1384,main_election
27,Krishna Kumar Rishi,BANMANKHI (SC),BJP,6,12th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3582,main_election
28,Samta Devi,BARACHATTI (SC),RJD,0,12th Pass,4037539,250704,https://www.myneta.info/bihar2015/candidate.php?candidate_id=805,main_election
29,Neeraj Kumar,BARARI,RJD,0,Graduate,2453129,750000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3183,main_election
30,Md Nematullah,BARAULI,RJD,0,Graduate Professional,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2154,main_election
31,Sudarshan Kumar,BARBIGHA,INC,1,12th Pass,7485000,600000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=242,main_election
32,Gyanendra Kumar Singh,BARH,BJP,1,Graduate,18749742,296593,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1375,main_election
33,Shambhu Nath Yadav,BARHAMPUR,RJD,2,10th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1434,main_election
34,Saroj Yadav,BARHARA,RJD,0,10th Pass,4369073,800000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1421,main_election
35,Shyam Bahadur Singh,BARHARIA,JD(U),3,8th Pass,1477200,1000000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2460,main_election
36,Nand Kumar Rai,BARURAJ,RJD,0,8th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2368,main_election
37,Dinkar Ram,BATHNAHA (SC),BJP,0,10th Pass,2581400,350000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2518,main_election
38,Amita Bhushan,BEGUSARAI,INC,2,Post Graduate,22088412,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=104,main_election
39,Surendra Prasad Yadav,BELAGANJ,RJD,2,Post Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=822,main_election
40,Panna Lal Singh Patel,BELDAUR,JD(U),0,10th Pass,12472377,1309025,https://www.myneta.info/bihar2015/candidate.php?candidate_id=91,main_election
41,Giridhari Yadav,BELHAR,JD(U),1,Post Graduate,25900850,268132,https://www.myneta.info/bihar2015/candidate.php?candidate_id=204,main_election
42,Sunita Singh,BELSAND,JD(U),0,10th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2586,main_election
43,Bhawana Jha,BENIPATTI,INC,0,Graduate,5906378,599464,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3228,main_election
44,Sunil Choudhary,BENIPUR,JD(U),5,Graduate,142313591,26004591,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2963,main_election
45,Madan Mohan Tiwari,BETTIAH,INC,0,Post Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2071,main_election
46,Anand Bhushan Pandey,BHABUA,BJP,2,Graduate,2607700,74047,https://www.myneta.info/bihar2015/candidate.php?candidate_id=838,main_election
47,Ajeet Sharma,BHAGALPUR,INC,8,Graduate,405735981,31304388,https://www.myneta.info/bihar2015/candidate.php?candidate_id=231,main_election
48,Anil Kumar,BHOREY (SC),INC,0,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2168,main_election
49,Rambalak Singh,BIBHUTIPUR,JD(U),9,Graduate,4069319,412533,https://www.myneta.info/bihar2015/candidate.php?candidate_id=475,main_election
50,Niranjan Kumar Mehta,BIHARIGANJ,JD(U),0,Graduate,27678000,3037,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3040,main_election
51,Dr.sunil Kumar,BIHARSHARIF,BJP,9,Graduate Professional,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1359,main_election
52,Varsha Rani,BIHPUR,RJD,0,10th Pass,19718919,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=227,main_election
53,Siddharth,BIKRAM,INC,4,12th Pass,27779798,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1275,main_election
54,Faiyaz Ahmad,BISFI,RJD,0,Doctorate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3272,main_election
55,Beby Kumari,BOCHAHA (SC),IND,0,12th Pass,10623645,5050000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2746,main_election
56,Kumar Sarvjeet,BODH GAYA (SC),RJD,1,Graduate Professional,16846186,1030000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=808,main_election
57,Sanjay Kumar Tiwari Alias Munna Tiwari,BUXAR,INC,2,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1535,main_election
58,Brij Kishor Bind,CHAINPUR,BJP,1,Graduate,5204550,300000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=653,main_election
59,Savitri Devi,CHAKAI,RJD,0,12th Pass,17794156,441313,https://www.myneta.info/bihar2015/candidate.php?candidate_id=59,main_election
60,Prakash Rai,CHANPATIA,BJP,0,10th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2059,main_election
61,Dr. C.n. Gupta,CHAPRA,BJP,1,Post Graduate,19894980,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1557,main_election
62,Lallan Paswan,CHENARI (SC),Rashtriya Lok Samta Party,0,Graduate,2657475,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=841,main_election
63,Kumari Manju Verma,CHERIA BARIARPUR,JD(U),0,12th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=95,main_election
64,Niraj Kumar Singh,CHHATAPUR,BJP,8,12th Pass,35373770,738005,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3398,main_election
65,Lal Babu Prasad Gupta,CHIRAIA,BJP,0,Literate,11975166,810000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2135,main_election
66,Asha Devi,DANAPUR,BJP,0,Literate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1262,main_election
67,Satydev Ram,DARAULI (SC),CPI(ML)(L),7,10th Pass,1106125,10000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2436,main_election
68,Kavita Singh,DARAUNDHA,JD(U),2,Post Graduate,6681441,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2454,main_election
69,Sanjay Saraogi,DARBHANGA,BJP,3,Post Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2902,main_election
70,Lalit Kumar Yadav,DARBHANGA RURAL,RJD,0,Post Graduate,128951005,2099765,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2914,main_election
71,Mohammad Illiyas Hussain,DEHRI,RJD,14,Graduate,12239391,26547259,https://www.myneta.info/bihar2015/candidate.php?candidate_id=848,main_election
72,Faisal Rahman,DHAKA,RJD,1,10th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2677,main_election
73,Leshi Singh,DHAMDAHA,JD(U),0,12th Pass,19472480,3745236,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3622,main_election
74,Manish Kumar,DHAURAIYA (SC),JD(U),3,12th Pass,7178813,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=141,main_election
75,Sanjeev Chaurasiya,DIGHA,BJP,0,Doctorate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1123,main_election
76,Jay Kumar Singh,DINARA,JD(U),4,Graduate Professional,16777407,4011043,https://www.myneta.info/bihar2015/candidate.php?candidate_id=675,main_election
77,Dadan Yadav,DUMRAON,JD(U),28,12th Pass,27004970,116545500,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1293,main_election
78,Manoranjan Singh,EKMA,JD(U),9,8th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1309,main_election
79,Dr. Ramanand Yadav,FATWAH,RJD,4,Doctorate,25402208,1420243,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1179,main_election
80,Vidya Sagar Keshri,FORBESGANJ,BJP,2,Graduate,57651447,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3434,main_election
81,Maheshwar Prasad Yadav,GAIGHAT,RJD,3,10th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2267,main_election
82,Muneshwar Chaudhary,GARKHA (SC),RJD,1,Graduate Professional,15273185,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1328,main_election
83,Prem Kumar,GAYA TOWN,BJP,1,Doctorate,15321619,4782221,https://www.myneta.info/bihar2015/candidate.php?candidate_id=813,main_election
84,Krishna Nandan Prasad Verma,GHOSI,JD(U),0,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=730,main_election
85,Purnima Yadav,GOBINDPUR,INC,1,Post Graduate,161486183,3640522,https://www.myneta.info/bihar2015/candidate.php?candidate_id=109,main_election
86,Manoj Kumar,GOH,BJP,1,12th Pass,46175037,5843739,https://www.myneta.info/bihar2015/candidate.php?candidate_id=866,main_election
87,Subash Singh,GOPALGANJ,BJP,7,10th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2177,main_election
88,Narendra Kumar Neeraj,GOPALPUR,JD(U),4,Graduate,17615732,2255448,https://www.myneta.info/bihar2015/candidate.php?candidate_id=35,main_election
89,Madan Sahni,GORA BAURAM,JD(U),1,Graduate,11982217,13380,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2948,main_election
90,Satyadeo Prasad Singh,GORIYAKOTHI,RJD,4,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2825,main_election
91,Raju Tiwari,GOVINDGANJ,LJP,8,Post Graduate,11276836,2695482,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2240,main_election
92,Rajiv Nandan,GURUA,BJP,0,Graduate,8961310,50000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=789,main_election
93,Awadhesh Singh,HAJIPUR,BJP,0,12th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1332,main_election
94,Basant Kumar,HARLAKHI,Rashtriya Lok Samta Party,3,Graduate,16881992,86340,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3210,main_election
95,Hari Narayan Singh,HARNAUT,JD(U),0,Graduate,21743127,145783,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1169,main_election
96,Rajendra Kumar,HARSIDHI (SC),RJD,1,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2095,main_election
97,Raj Kumar Rai,HASANPUR,JD(U),0,12th Pass,14251793,404500,https://www.myneta.info/bihar2015/candidate.php?candidate_id=158,main_election
98,Ram Sewak Singh,HATHUA,JD(U),5,12th Pass,12497584,300000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2194,main_election
99,Amar Nath Gami,HAYAGHAT,JD(U),0,12th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2884,main_election
100,Atri Muni Alias Shakti Singh Yadav,HILSA,RJD,1,12th Pass,7266749,337718,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1164,main_election
101,Anil Singh,HISUA,BJP,4,Graduate,21661421,138000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=24,main_election
102,Jitan Ram Manjhi,IMAMGANJ (SC),Hindustani Awam Morcha (Secular),0,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=803,main_election
103,Chandrasen Prasad,ISLAMPUR,JD(U),0,Graduate Professional,11845996,50000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1363,main_election
104,Ram Vishun Singh,JAGDISHPUR,RJD,0,Graduate,35306815,3666920,https://www.myneta.info/bihar2015/candidate.php?candidate_id=1560,main_election
105,Mundrika Singh Yadav,JAHANABAD,RJD,2,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=724,main_election
106,Jibesh Kumar,JALE,BJP,2,Graduate Professional,25520394,4329064,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2845,main_election
107,Shailesh Kumar,JAMALPUR,JD(U),1,Post Graduate,16125894,292880,https://www.myneta.info/bihar2015/candidate.php?candidate_id=49,main_election
108,Vijay Prakash,JAMUI,RJD,3,Post Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=5,main_election
109,Rabindra Yadav,JHAJHA,BJP,0,Graduate Professional,15060246,1750000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=56,main_election
110,Gulab Yadav,JHANJHARPUR,RJD,3,8th Pass,78576603,6536972,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3310,main_election
111,Sarfraz Alam,JOKIHAT,JD(U),8,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3458,main_election
112,Shakeel Ahmad Khan,KADWA,INC,3,Doctorate,4475206,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3108,main_election
113,Sadanand Singh,KAHALGAON,INC,0,Graduate,15899922,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=228,main_election
114,Sachindra Prasad Singh,KALYANPUR,BJP,1,Post Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2102,main_election
115,Maheshwar Hazari,KALYANPUR (SC),JD(U),0,Graduate,19173527,3602371,https://www.myneta.info/bihar2015/candidate.php?candidate_id=61,main_election
116,Ashok Kumar Choudhary S/o Ram Lakhan Chaudhary,KANTI,IND,6,12th Pass,165713663,2354256,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2349,main_election
117,Sanjay Kumar Singh,KARAKAT,RJD,3,Graduate,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=631,main_election
118,Bashisht Singh,KARGAHAR,JD(U),2,Graduate,6792526,618785,https://www.myneta.info/bihar2015/candidate.php?candidate_id=706,main_election
119,Md. Afaque Alam,KASBA,INC,1,Post Graduate,7262675,50500,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3568,main_election
120,Tarkishore Prasad,KATIHAR,BJP,0,12th Pass,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3085,main_election
121,Sweety Sima Hembram,KATORIA (ST),RJD,0,12th Pass,2315000,1894000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=224,main_election
122,Faraz Fatmi,KEOTI,RJD,0,Post Graduate,9508900,0,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2859,main_election
123,Dr Rajesh Kumar,KESARIA,RJD,1,Graduate Professional,,,https://www.myneta.info/bihar2015/candidate.php?candidate_id=2099,main_election
124,Poonam Devi Yadav,KHAGARIA,JD(U),6,Graduate Professional,413445969,1243000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=200,main_election
125,Sitaram Yadav,KHAJAULI,RJD,2,12th Pass,18550000,810000,https://www.myneta.info/bihar2015/candidate.php?candidate_id=3246,main_election
