Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2014,RAJASTHAN,DAUSA,7,Harish Chandra,BJP,0,Graduate,59,"Rs 6,03,94,789 ~ 6 Crore+","Rs 45,000 ~ 45 Thou+",Yes,https://www.myneta.info/ls2014/candidate.php?candidate_id=4237
2014,RAJASTHAN,DAUSA,1,Anjali Chaudhary,IND,0,Post Graduate,31,"Rs 7,50,000 ~ 7 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5105
2014,RAJASTHAN,DAUSA,2,Anju Devi Dhanka,IND,0,Graduate,37,"Rs 60,22,739 ~ 60 Lacs+","Rs 28,00,000 ~ 28 Lacs+",No,https://www.myneta.info/ls2014/candidate.php?candidate_id=4230
2014,RAJASTHAN,DAUSA,3,Bimla Devi Meena,IND,0,Graduate,57,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=4238
2014,RAJASTHAN,DAUSA,4,Chandu Lal Meena,BSP,3,10th Pass,47,"Rs 1,21,85,71,031 ~ 121 Crore+","Rs 2,60,15,101 ~ 2 Crore+",No,https://www.myneta.info/ls2014/candidate.php?candidate_id=4231
2014,RAJASTHAN,DAUSA,5,Dharmi Ghunawat,Indian Peoples Green Party,0,12th Pass,36,"Rs 6,63,000 ~ 6 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5099
2014,RAJASTHAN,DAUSA,6,Dr. Naseem Chaudhary Alias Dr. Naseem Gujjar,IND,0,Graduate Professional,61,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=4235
2014,RAJASTHAN,DAUSA,8,Khemraj Meena,Bharatiya Yuva Shakti,0,Graduate Professional,27,"Rs 1,40,095 ~ 1 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5101
2014,RAJASTHAN,DAUSA,9,Kirodi Lal,NPP,1,Graduate Professional,62,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=4234
2014,RAJASTHAN,DAUSA,10,Namonarayan,INC,1,Graduate,70,"Rs 3,66,42,035 ~ 3 Crore+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=4233
2014,RAJASTHAN,DAUSA,11,Rukmani,Socialist Party (India),0,Literate,67,"Rs 27,67,391 ~ 27 Lacs+","Rs 1,75,000 ~ 1 Lacs+",No,https://www.myneta.info/ls2014/candidate.php?candidate_id=4236
2014,RAJASTHAN,DAUSA,12,Sanjeet Kumar,AAP,0,Doctorate,40,Not Available,Not Available,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5104
2014,RAJASTHAN,DAUSA,13,Shivpal Singh Gujjar,IND,2,12th Pass,42,"Rs 25,21,07,430 ~ 25 Crore+","Rs 1,18,33,122 ~ 1 Crore+",No,https://www.myneta.info/ls2014/candidate.php?candidate_id=5100
2014,RAJASTHAN,DAUSA,14,Suraj Bhan,SP,0,Post Graduate,60,"Rs 55,82,551 ~ 55 Lacs+",Rs 0 ~,No,https://www.myneta.info/ls2014/candidate.php?candidate_id=4232
