Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2004,MAHARASHTRA,Satara,6,LAXMANRAO PANDURANG JADHAV (PATIL),NCP,0,10th Pass,66,Not Available,Not Available,Yes,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=2650
2004,MAHARASHTRA,Satara,1,AMAR RAGHUNATH GAIKWAD,BSP,0,Not Given,64,"Rs 4,64,000 ~ 4 Lacs+","Rs 1,00,000 ~ 1 Lacs+",No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=2654
2004,MAHARASHTRA,Satara,2,DR. BHAGAWAN KHANDERAO ALIAS DR. B. K. YADAV,LRP,0,Doctorate,46,"Rs 37,58,027 ~ 37 Lacs+","Rs 88,805 ~ 88 Thou+",No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=2655
2004,MAHARASHTRA,Satara,3,HINDURAO N. NAIK NIMBALKAR,SHS,2,8th Pass,56,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=2651
2004,MAHARASHTRA,Satara,4,KADAM SURYAJIRAO ALIAS CHIMANRAO SHANKARAO,IND,0,Graduate,64,"Rs 2,55,64,111 ~ 2 Crore+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=2652
2004,MAHARASHTRA,Satara,5,KHATAKE BAJARANG SUBHEDAR,RSPS,0,12th Pass,38,"Rs 37,00,000 ~ 37 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=2653
