Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2004,RAJASTHAN,Jalore,1,B. SUSHEELA,BJP,0,Post Graduate,52,"Rs 96,29,204 ~ 96 Lacs+","Rs 9,04,335 ~ 9 Lacs+",Yes,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=3223
2004,RAJASTHAN,Jalore,2,BUTA SINGH,INC,1,Doctorate,69,"Rs 18,69,347 ~ 18 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=3224
2004,RAJASTHAN,Jalore,3,DINESH KATIWAL,BSP,0,10th Pass,59,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=3226
2004,RAJASTHAN,Jalore,4,JASA RAM,IND,0,Not Given,39,"Rs 25,40,000 ~ 25 Lacs+","Rs 14,000 ~ 14 Thou+",No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=3225
