Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner
2014,PUNJAB,PATIALA,5,Dr.dharam Vira Gandhi,AAP,0,Graduate Professional,63,"Rs 4,51,15,421 ~ 4 Crore+",Rs 0 ~,Yes
2014,PUNJAB,PATIALA,1,Amrik Singh,New All India Congress Party,1,Illiterate,47,"Rs 6,07,780 ~ 6 Lacs+",Rs 0 ~,No
2014,PUNJAB,PATIALA,2,Bibi Kamaldeep Kaur Rajoana,IND,0,Graduate,36,"Rs 66,66,352 ~ 66 Lacs+","Rs 27,000 ~ 27 Thou+",No
2014,PUNJAB,PATIALA,3,Deepinder Singh Dhillon,SAD,0,Graduate Professional,53,Not Available,Not Available,No
2014,PUNJAB,PATIALA,4,Dharam Pal,IND,0,5th Pass,38,"Rs 3,02,000 ~ 3 Lacs+",Rs 0 ~,No
2014,PUNJAB,PATIALA,6,Gurbhej Singh,IND,0,10th Pass,33,Not Available,Not Available,No
2014,PUNJAB,PATIALA,7,Gurpreet Singh,Bahujan Samaj Party (Ambedkar),0,5th Pass,38,"Rs 10,70,000 ~ 10 Lacs+",Rs 0 ~,No
2014,PUNJAB,PATIALA,8,Harish Kumar,SHS,0,8th Pass,47,"Rs 18,07,873 ~ 18 Lacs+",Rs 0 ~,No
2014,PUNJAB,PATIALA,9,Lakhwinder Singh Malhi,IND,0,12th Pass,62,Not Available,Not Available,No
2014,PUNJAB,PATIALA,10,Mohinder Pal Singh,SAD(A)(Simranjit Singh Mann),0,Post Graduate,52,"Rs 1,67,42,266 ~ 1 Crore+","Rs 1,02,32,000 ~ 1 Crore+",No
2014,PUNJAB,PATIALA,11,Nirmal Singh Dhaliwal,CPI,0,Graduate Professional,65,"Rs 84,03,786 ~ 84 Lacs+","Rs 3,00,000 ~ 3 Lacs+",No
2014,PUNJAB,PATIALA,12,Parveen Kumar,IND,0,12th Pass,35,Not Available,Not Available,No
2014,PUNJAB,PATIALA,13,Parvesh Bhateja,IND,0,8th Pass,35,"Rs 4,53,030 ~ 4 Lacs+","Rs 1,90,632 ~ 1 Lacs+",No
2014,PUNJAB,PATIALA,14,Preneet Kaur,INC,0,Graduate,69,"Rs 86,35,64,071 ~ 86 Crore+","Rs 42,07,846 ~ 42 Lacs+",No
2014,PUNJAB,PATIALA,15,Rajinder Singh Pawar,IND,0,8th Pass,45,Not Available,Not Available,No
2014,PUNJAB,PATIALA,16,Ram Singh Dhiman,BSP,0,10th Pass,42,"Rs 42,75,000 ~ 42 Lacs+",Rs 0 ~,No
2014,PUNJAB,PATIALA,17,Ramisher Singh Billa,IND,0,10th Pass,0,"Rs 13,75,000 ~ 13 Lacs+",Rs 0 ~,No
2014,PUNJAB,PATIALA,18,Randhir Singh,Bahujan Mukti Party,0,8th Pass,49,Not Available,Not Available,No
2014,PUNJAB,PATIALA,19,Ranjit Kaur,Bharatiya Gaon Taj Dal,0,12th Pass,65,"Rs 46,98,863 ~ 46 Lacs+",Rs 0 ~,No
2014,PUNJAB,PATIALA,20,Ravinder Singh,Bharatiya Sant Mat Party,0,12th Pass,27,"Rs 20,53,000 ~ 20 Lacs+","Rs 5,50,000 ~ 5 Lacs+",No
