Year,State,Constituency,SerialNo,CandidateName,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,CandidateURL
2004,UTTAR PRADESH,Bijnor,10,Munshiram S/o Sri Ramcharan Singh,RLD,0,Others,53,"Rs 29,42,225 ~ 29 Lacs+","Rs 7,20,000 ~ 7 Lacs+",Yes,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4123
2004,UTTAR PRADESH,Bijnor,1,BHISHAN PARSAD,BRPP,0,Literate,48,"Rs 40,000 ~ 40 Thou+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4133
2004,UTTAR PRADESH,Bijnor,2,GHAN SHYAM,IND,0,Not Given,53,"Rs 10,87,000 ~ 10 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4132
2004,UTTAR PRADESH,Bijnor,3,GHAN SHYAM CHANDR KHARWAR,BSP,0,Not Given,43,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4120
2004,UTTAR PRADESH,Bijnor,4,HARKES SINGH,PHSP,0,12th Pass,64,"Rs 2,22,165 ~ 2 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4125
2004,UTTAR PRADESH,Bijnor,5,JAI MALA,IND,0,Not Given,25,"Rs 23,51,400 ~ 23 Lacs+","Rs 6,30,000 ~ 6 Lacs+",No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4128
2004,UTTAR PRADESH,Bijnor,6,JIRAJ SINGH,INC,0,Graduate,61,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4122
2004,UTTAR PRADESH,Bijnor,7,MAHENDER KUMAR,MC,0,12th Pass,33,"Rs 8,51,140 ~ 8 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4126
2004,UTTAR PRADESH,Bijnor,8,MAN SINGH ASHOK,IND,0,Illiterate,43,"Rs 3,77,500 ~ 3 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4127
2004,UTTAR PRADESH,Bijnor,9,Munshiram S/o Shri Makhhan,IND,0,Not Given,36,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4119
2004,UTTAR PRADESH,Bijnor,11,RATAN SINGH,IBSP,0,Graduate Professional,32,"Rs 1,662 ~ 1 Thou+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4134
2004,UTTAR PRADESH,Bijnor,12,SHEESH RAM SINGH RAVI,BJP,0,Graduate,48,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4121
2004,UTTAR PRADESH,Bijnor,13,SURAJ KUMAR,MUL,0,12th Pass,27,"Rs 82,035 ~ 82 Thou+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4124
2004,UTTAR PRADESH,Bijnor,14,UDIT RAJ,IJP,0,Doctorate,46,"Rs 30,49,185 ~ 30 Lacs+",Rs 0 ~,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4131
2004,UTTAR PRADESH,Bijnor,15,VIJAY SINGH,BKD,0,12th Pass,48,Not Available,Not Available,No,https://www.myneta.info/loksabha2004/candidate.php?candidate_id=4129
