sno,name,constituency,party,criminal_cases,education,total_assets,liabilities,candidate_url,election_type
55,Diwan Singh Bisht,RAMNAGAR,BJP,0,Post Graduate,40361379,280913,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=7,main_election
56,Pramod Nainwal,RANIKHET,BJP,0,Doctorate,57084260,2500000,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=252,main_election
57,Prem Chand Aggarwal,RISHIKESH,BJP,0,Post Graduate,,,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=91,main_election
58,Pradeep Batra,ROORKEE,BJP,1,Post Graduate,120650465,39662241,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=23,main_election
59,Bharat Singh Chaudhary,RUDRAPRAYAG,BJP,0,Graduate,23205421,5000000,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=92,main_election
60,Shiv Arora,RUDRAPUR,BJP,1,Graduate,,,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=717,main_election
61,Sahdev Singh Pundir,SAHASPUR,BJP,0,Graduate,33217876,2683500,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=264,main_election
62,Mahesh Jeena,SALT,BJP,2,Graduate,33257573,0,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=156,main_election
63,Saurabh Bahuguna,SITARGANJ,BJP,0,Graduate Professional,,,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=267,main_election
64,Rekha Arya,SOMESHWAR (SC),BJP,0,Post Graduate,252018003,8281104,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=273,main_election
65,Dr. Dhan Singh Rawat,SRINAGAR,BJP,0,Doctorate,26763303,0,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=96,main_election
66,Kishore Upadhyay,TEHRI,BJP,0,Doctorate,,,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=736,main_election
67,Bhupal Ram Tamta,THARALI (SC),BJP,0,10th Pass,6899862,650000,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=279,main_election
68,Munna Singh Chauhan,VIKASNAGAR,BJP,0,Post Graduate,60321457,16790497,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=285,main_election
69,Renu Bisht,YAMKESHWAR,BJP,0,12th Pass,,,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=159,main_election
70,Sanjay Dobhal,YAMUNOTRI,IND,1,12th Pass,4767228,70000,https://www.myneta.info/uttarakhand2022/candidate.php?candidate_id=288,main_election
